Device: USB-1408FS-Plus,,,,
Serial Number: 18FB9D0,,,,
Channel Count: 3,,,,
Sample Count: 31250,,,,
Start Time: 6/25/2018 1:33:59 PM,,,,
Sampling Interval: 0.0005,,,,
Time,Height (mm),SLS Voltag (V),Applied Vo (V),LS Resistance (ohms)
9.5825,172.988,2.792,11.801,99.10995671
9.583,172.988,2.814,11.801,100.1354401
9.5835,172.988,2.821,11.801,100.462784
9.584,172.988,2.821,11.801,100.462784
9.5845,172.988,2.821,11.804,100.429233
9.585,172.988,2.821,11.804,100.429233
9.5855,172.988,2.819,11.801,100.3692051
9.586,172.988,2.821,11.801,100.462784
9.5865,172.988,2.821,11.801,100.462784
9.587,172.688,2.821,11.801,100.462784
9.5875,172.988,2.821,11.801,100.462784
9.588,172.688,2.824,11.801,100.6032305
9.5885,172.688,2.821,11.804,100.429233
9.589,172.988,2.821,11.801,100.462784
9.5895,172.688,2.821,11.801,100.462784
9.59,172.688,2.821,11.801,100.462784
9.5905,172.688,2.821,11.804,100.429233
9.591,172.988,2.821,11.804,100.429233
9.5915,172.988,2.821,11.804,100.429233
9.592,172.389,2.821,11.801,100.462784
9.5925,172.688,2.821,11.804,100.429233
9.593,172.988,2.821,11.804,100.429233
9.5935,172.688,2.824,11.801,100.6032305
9.594,172.389,2.824,11.804,100.5696214
9.5945,172.389,2.824,11.801,100.6032305
9.595,172.988,2.821,11.804,100.429233
9.5955,172.988,2.821,11.801,100.462784
9.596,172.389,2.821,11.801,100.462784
9.5965,172.09,2.821,11.804,100.429233
9.597,172.688,2.824,11.804,100.5696214
9.5975,172.688,2.819,11.801,100.3692051
9.598,172.389,2.821,11.804,100.429233
9.5985,172.389,2.821,11.801,100.462784
9.599,172.09,2.821,11.804,100.429233
9.5995,172.688,2.821,11.801,100.462784
9.6,172.389,2.821,11.804,100.429233
9.6005,172.09,2.821,11.804,100.429233
9.601,172.389,2.821,11.801,100.462784
9.6015,172.688,2.821,11.804,100.429233
9.602,172.389,2.821,11.804,100.429233
9.6025,172.09,2.821,11.804,100.429233
9.603,172.389,2.821,11.804,100.429233
9.6035,172.688,2.821,11.801,100.462784
9.604,172.389,2.824,11.804,100.5696214
9.6045,171.791,2.824,11.801,100.6032305
9.605,172.389,2.821,11.804,100.429233
9.6055,172.688,2.824,11.804,100.5696214
9.606,172.09,2.821,11.801,100.462784
9.6065,171.791,2.821,11.801,100.462784
9.607,172.389,2.821,11.804,100.429233
9.6075,172.389,2.821,11.804,100.429233
9.608,172.09,2.824,11.801,100.6032305
9.6085,172.09,2.821,11.804,100.429233
9.609,172.09,2.821,11.801,100.462784
9.6095,172.09,2.824,11.801,100.6032305
9.61,171.791,2.821,11.801,100.462784
9.6105,171.791,2.821,11.806,100.4068781
9.611,172.09,2.821,11.804,100.429233
9.6115,172.09,2.821,11.801,100.462784
9.612,172.389,2.821,11.801,100.462784
9.6125,172.09,2.821,11.804,100.429233
9.613,171.791,2.821,11.801,100.462784
9.6135,171.791,2.824,11.804,100.5696214
9.614,172.389,2.821,11.801,100.462784
9.6145,171.791,2.819,11.804,100.3356928
9.615,171.791,2.821,11.801,100.462784
9.6155,171.791,2.821,11.801,100.462784
9.616,172.389,2.821,11.804,100.429233
9.6165,172.09,2.821,11.801,100.462784
9.617,171.491,2.819,11.801,100.3692051
9.6175,171.791,2.821,11.804,100.429233
9.618,172.389,2.821,11.801,100.462784
9.6185,171.791,2.821,11.804,100.429233
9.619,171.491,2.821,11.801,100.462784
9.6195,171.791,2.821,11.804,100.429233
9.62,172.09,2.821,11.804,100.429233
9.6205,172.09,2.824,11.801,100.6032305
9.621,171.791,2.821,11.804,100.429233
9.6215,171.791,2.819,11.801,100.3692051
9.622,171.791,2.824,11.804,100.5696214
9.6225,171.791,2.821,11.801,100.462784
9.623,171.791,2.821,11.801,100.462784
9.6235,171.491,2.821,11.801,100.462784
9.624,171.791,2.824,11.806,100.5472278
9.6245,171.791,2.821,11.801,100.462784
9.625,171.791,2.821,11.801,100.462784
9.6255,171.791,2.821,11.801,100.462784
9.626,171.491,2.821,11.801,100.462784
9.6265,171.791,2.821,11.801,100.462784
9.627,171.791,2.821,11.801,100.462784
9.6275,171.491,2.821,11.804,100.429233
9.628,171.791,2.821,11.804,100.429233
9.6285,171.791,2.821,11.804,100.429233
9.629,171.491,2.821,11.801,100.462784
9.6295,170.893,2.821,11.804,100.429233
9.63,171.491,2.821,11.801,100.462784
9.6305,171.791,2.821,11.801,100.462784
9.631,171.491,2.821,11.804,100.429233
9.6315,171.192,2.821,11.804,100.429233
9.632,171.491,2.821,11.801,100.462784
9.6325,171.791,2.821,11.804,100.429233
9.633,171.491,2.824,11.801,100.6032305
9.6335,170.893,2.821,11.804,100.429233
9.634,171.192,2.824,11.801,100.6032305
9.6345,171.491,2.821,11.801,100.462784
9.635,171.491,2.821,11.804,100.429233
9.6355,171.491,2.821,11.801,100.462784
9.636,171.491,2.821,11.804,100.429233
9.6365,171.491,2.821,11.804,100.429233
9.637,171.491,2.821,11.804,100.429233
9.6375,171.491,2.824,11.801,100.6032305
9.638,170.893,2.824,11.801,100.6032305
9.6385,171.192,2.821,11.801,100.462784
9.639,171.791,2.821,11.801,100.462784
9.6395,171.192,2.821,11.801,100.462784
9.64,170.893,2.821,11.804,100.429233
9.6405,170.893,2.821,11.804,100.429233
9.641,171.491,2.821,11.804,100.429233
9.6415,170.893,2.821,11.801,100.462784
9.642,170.593,2.821,11.804,100.429233
9.6425,170.893,2.821,11.801,100.462784
9.643,171.491,2.824,11.801,100.6032305
9.6435,170.893,2.824,11.804,100.5696214
9.644,170.593,2.821,11.804,100.429233
9.6445,170.893,2.821,11.804,100.429233
9.645,171.192,2.821,11.804,100.429233
9.6455,170.893,2.821,11.801,100.462784
9.646,170.893,2.821,11.804,100.429233
9.6465,170.893,2.824,11.804,100.5696214
9.647,171.192,2.824,11.804,100.5696214
9.6475,171.192,2.824,11.801,100.6032305
9.648,170.893,2.824,11.801,100.6032305
9.6485,170.593,2.824,11.801,100.6032305
9.649,170.893,2.824,11.801,100.6032305
9.6495,170.893,2.848,11.804,101.6961143
9.65,170.893,2.848,11.801,101.730191
9.6505,170.893,2.851,11.801,101.871486
9.651,170.893,2.848,11.801,101.730191
9.6515,170.893,2.848,11.801,101.730191
9.652,170.893,2.848,11.804,101.6961143
9.6525,170.593,2.848,11.804,101.6961143
9.653,170.593,2.846,11.801,101.6360469
9.6535,170.893,2.848,11.804,101.6961143
9.654,170.593,2.848,11.801,101.730191
9.6545,170.593,2.848,11.804,101.6961143
9.655,170.593,2.848,11.801,101.730191
9.6555,170.893,2.848,11.804,101.6961143
9.656,170.593,2.848,11.804,101.6961143
9.6565,170.593,2.848,11.801,101.730191
9.657,170.593,2.848,11.804,101.6961143
9.6575,170.593,2.848,11.804,101.6961143
9.658,170.593,2.848,11.804,101.6961143
9.6585,170.294,2.848,11.804,101.6961143
9.659,170.593,2.848,11.804,101.6961143
9.6595,170.593,2.848,11.801,101.730191
9.66,170.593,2.848,11.804,101.6961143
9.6605,170.294,2.848,11.804,101.6961143
9.661,170.593,2.848,11.804,101.6961143
9.6615,170.294,2.851,11.801,101.871486
9.662,170.593,2.848,11.801,101.730191
9.6625,170.294,2.846,11.804,101.6020094
9.663,170.294,2.846,11.801,101.6360469
9.6635,170.593,2.848,11.804,101.6961143
9.664,170.593,2.851,11.801,101.871486
9.6645,170.593,2.848,11.801,101.730191
9.665,169.995,2.851,11.801,101.871486
9.6655,170.294,2.848,11.801,101.730191
9.666,170.593,2.848,11.801,101.730191
9.6665,169.995,2.848,11.801,101.730191
9.667,169.995,2.848,11.804,101.6961143
9.6675,170.294,2.851,11.801,101.871486
9.668,170.593,2.851,11.801,101.871486
9.6685,169.995,2.848,11.801,101.730191
9.669,170.294,2.848,11.801,101.730191
9.6695,170.294,2.848,11.804,101.6961143
9.67,170.294,2.851,11.804,101.8373506
9.6705,170.294,2.848,11.801,101.730191
9.671,170.294,2.846,11.801,101.6360469
9.6715,170.294,2.848,11.801,101.730191
9.672,170.294,2.848,11.801,101.730191
9.6725,170.294,2.848,11.801,101.730191
9.673,170.294,2.848,11.801,101.730191
9.6735,170.294,2.848,11.804,101.6961143
9.674,170.294,2.848,11.804,101.6961143
9.6745,170.294,2.848,11.801,101.730191
9.675,169.995,2.848,11.801,101.730191
9.6755,169.995,2.848,11.804,101.6961143
9.676,170.294,2.848,11.804,101.6961143
9.6765,169.995,2.848,11.804,101.6961143
9.677,170.294,2.848,11.801,101.730191
9.6775,169.995,2.848,11.801,101.730191
9.678,169.695,2.848,11.804,101.6961143
9.6785,169.995,2.846,11.801,101.6360469
9.679,169.995,2.848,11.804,101.6961143
9.6795,169.396,2.848,11.804,101.6961143
9.68,169.995,2.848,11.801,101.730191
9.6805,170.294,2.848,11.804,101.6961143
9.681,169.995,2.848,11.804,101.6961143
9.6815,169.695,2.848,11.804,101.6961143
9.682,169.695,2.848,11.801,101.730191
9.6825,169.995,2.848,11.801,101.730191
9.683,169.695,2.848,11.801,101.730191
9.6835,169.695,2.848,11.801,101.730191
9.684,169.695,2.846,11.801,101.6360469
9.6845,169.695,2.848,11.801,101.730191
9.685,169.995,2.851,11.804,101.8373506
9.6855,169.695,2.848,11.804,101.6961143
9.686,169.396,2.848,11.801,101.730191
9.6865,169.396,2.848,11.804,101.6961143
9.687,169.695,2.848,11.801,101.730191
9.6875,169.695,2.848,11.801,101.730191
9.688,169.396,2.848,11.804,101.6961143
9.6885,169.695,2.848,11.804,101.6961143
9.689,169.995,2.848,11.801,101.730191
9.6895,169.995,2.851,11.801,101.871486
9.69,169.396,2.848,11.804,101.6961143
9.6905,169.396,2.851,11.801,101.871486
9.691,169.396,2.848,11.804,101.6961143
9.6915,169.396,2.848,11.801,101.730191
9.692,169.097,2.848,11.804,101.6961143
9.6925,169.396,2.848,11.801,101.730191
9.693,169.995,2.848,11.804,101.6961143
9.6935,169.396,2.848,11.804,101.6961143
9.694,169.097,2.846,11.801,101.6360469
9.6945,169.695,2.848,11.801,101.730191
9.695,169.695,2.851,11.804,101.8373506
9.6955,169.396,2.848,11.804,101.6961143
9.696,169.097,2.848,11.804,101.6961143
9.6965,169.097,2.848,11.804,101.6961143
9.697,169.396,2.848,11.801,101.730191
9.6975,169.396,2.848,11.804,101.6961143
9.698,169.396,2.846,11.804,101.6020094
9.6985,169.097,2.848,11.804,101.6961143
9.699,169.097,2.848,11.804,101.6961143
9.6995,169.695,2.848,11.804,101.6961143
9.7,169.097,2.851,11.804,101.8373506
9.7005,169.097,2.848,11.801,101.730191
9.701,169.097,2.848,11.801,101.730191
9.7015,169.396,2.848,11.801,101.730191
9.702,169.097,2.848,11.801,101.730191
9.7025,169.097,2.848,11.801,101.730191
9.703,169.097,2.846,11.801,101.6360469
9.7035,169.396,2.848,11.804,101.6961143
9.704,169.097,2.848,11.801,101.730191
9.7045,168.798,2.848,11.801,101.730191
9.705,169.097,2.846,11.804,101.6020094
9.7055,169.396,2.848,11.801,101.730191
9.706,169.097,2.848,11.801,101.730191
9.7065,168.798,2.846,11.801,101.6360469
9.707,169.097,2.848,11.804,101.6961143
9.7075,169.097,2.851,11.801,101.871486
9.708,169.097,2.848,11.804,101.6961143
9.7085,169.097,2.848,11.801,101.730191
9.709,169.097,2.848,11.801,101.730191
9.7095,169.097,2.851,11.801,101.871486
9.71,169.097,2.848,11.801,101.730191
9.7105,168.798,2.848,11.801,101.730191
9.711,168.798,2.848,11.804,101.6961143
9.7115,168.798,2.848,11.801,101.730191
9.712,169.097,2.846,11.804,101.6020094
9.7125,169.097,2.848,11.801,101.730191
9.713,168.498,2.848,11.804,101.6961143
9.7135,169.097,2.848,11.804,101.6961143
9.714,169.097,2.848,11.801,101.730191
9.7145,168.498,2.846,11.804,101.6020094
9.715,168.498,2.848,11.804,101.6961143
9.7155,168.798,2.846,11.804,101.6020094
9.716,169.097,2.848,11.801,101.730191
9.7165,169.097,2.846,11.804,101.6020094
9.717,168.498,2.848,11.801,101.730191
9.7175,168.798,2.848,11.801,101.730191
9.718,169.097,2.846,11.801,101.6360469
9.7185,168.798,2.848,11.804,101.6961143
9.719,168.498,2.846,11.801,101.6360469
9.7195,168.498,2.848,11.801,101.730191
9.72,168.798,2.848,11.801,101.730191
9.7205,168.498,2.848,11.801,101.730191
9.721,168.498,2.846,11.804,101.6020094
9.7215,168.498,2.846,11.804,101.6020094
9.722,168.498,2.848,11.804,101.6961143
9.7225,168.798,2.833,11.801,101.0251338
9.723,168.498,2.846,11.804,101.6020094
9.7235,168.199,2.848,11.801,101.730191
9.724,168.498,2.846,11.804,101.6020094
9.7245,168.498,2.846,11.804,101.6020094
9.725,168.498,2.846,11.804,101.6020094
9.7255,168.199,2.848,11.801,101.730191
9.726,168.199,2.846,11.801,101.6360469
9.7265,168.798,2.848,11.804,101.6961143
9.727,168.498,2.848,11.804,101.6961143
9.7275,167.9,2.846,11.801,101.6360469
9.728,168.199,2.848,11.801,101.730191
9.7285,168.498,2.848,11.801,101.730191
9.729,168.199,2.848,11.804,101.6961143
9.7295,168.199,2.848,11.801,101.730191
9.73,168.199,2.848,11.801,101.730191
9.7305,168.498,2.848,11.801,101.730191
9.731,168.199,2.848,11.801,101.730191
9.7315,168.199,2.846,11.801,101.6360469
9.732,168.199,2.846,11.801,101.6360469
9.7325,168.199,2.848,11.804,101.6961143
9.733,168.199,2.848,11.801,101.730191
9.7335,168.199,2.846,11.801,101.6360469
9.734,167.9,2.848,11.801,101.730191
9.7345,168.199,2.851,11.801,101.871486
9.735,168.498,2.848,11.801,101.730191
9.7355,168.199,2.846,11.801,101.6360469
9.736,167.9,2.848,11.801,101.730191
9.7365,168.199,2.843,11.801,101.4949096
9.737,168.199,2.848,11.806,101.6734092
9.7375,168.199,2.848,11.804,101.6961143
9.738,168.199,2.848,11.801,101.730191
9.7385,168.199,2.846,11.801,101.6360469
9.739,168.199,2.848,11.804,101.6961143
9.7395,168.199,2.848,11.801,101.730191
9.74,167.9,2.848,11.801,101.730191
9.7405,167.9,2.846,11.801,101.6360469
9.741,168.199,2.848,11.804,101.6961143
9.7415,168.199,2.848,11.801,101.730191
9.742,167.601,2.846,11.801,101.6360469
9.7425,168.199,2.848,11.804,101.6961143
9.743,168.199,2.846,11.804,101.6020094
9.7435,168.199,2.846,11.804,101.6020094
9.744,167.9,2.848,11.801,101.730191
9.7445,167.9,2.848,11.801,101.730191
9.745,167.9,2.848,11.804,101.6961143
9.7455,167.9,2.848,11.801,101.730191
9.746,167.9,2.846,11.801,101.6360469
9.7465,167.9,2.848,11.804,101.6961143
9.747,167.9,2.848,11.801,101.730191
9.7475,167.9,2.846,11.804,101.6020094
9.748,167.9,2.848,11.804,101.6961143
9.7485,167.601,2.848,11.804,101.6961143
9.749,167.9,2.848,11.804,101.6961143
9.7495,168.199,2.848,11.804,101.6961143
9.75,167.9,2.848,11.804,101.6961143
9.7505,166.703,2.848,11.801,101.730191
9.751,167.9,2.848,11.804,101.6961143
9.7515,167.9,2.848,11.804,101.6961143
9.752,167.601,2.848,11.804,101.6961143
9.7525,167.301,2.848,11.801,101.730191
9.753,167.601,2.848,11.801,101.730191
9.7535,167.9,2.848,11.801,101.730191
9.754,167.9,2.848,11.801,101.730191
9.7545,167.301,2.848,11.801,101.730191
9.755,167.601,2.848,11.801,101.730191
9.7555,167.9,2.848,11.804,101.6961143
9.756,167.601,2.848,11.804,101.6961143
9.7565,167.301,2.851,11.801,101.871486
9.757,167.301,2.853,11.801,101.9657354
9.7575,167.601,2.86,11.801,102.2959401
9.758,167.601,2.872,11.804,102.828661
9.7585,167.301,2.858,11.801,102.2015431
9.759,167.601,2.875,11.801,103.0052655
9.7595,167.301,2.872,11.801,102.8632098
9.76,167.601,2.872,11.804,102.828661
9.7605,167.601,2.875,11.801,103.0052655
9.761,167.301,2.875,11.804,102.9706574
9.7615,167.601,2.872,11.801,102.8632098
9.762,167.9,2.872,11.801,102.8632098
9.7625,167.601,2.872,11.801,102.8632098
9.763,166.703,2.875,11.804,102.9706574
9.7635,167.601,2.875,11.801,103.0052655
9.764,167.601,2.872,11.801,102.8632098
9.7645,167.601,2.872,11.804,102.828661
9.765,166.703,2.875,11.801,103.0052655
9.7655,167.601,2.872,11.804,102.828661
9.766,167.601,2.872,11.804,102.828661
9.7665,167.301,2.872,11.804,102.828661
9.767,166.703,2.872,11.804,102.828661
9.7675,167.301,2.872,11.801,102.8632098
9.768,167.301,2.872,11.801,102.8632098
9.7685,166.703,2.875,11.804,102.9706574
9.769,166.703,2.872,11.801,102.8632098
9.7695,166.703,2.872,11.804,102.828661
9.77,166.703,2.872,11.804,102.828661
9.7705,166.703,2.875,11.804,102.9706574
9.771,166.703,2.872,11.801,102.8632098
9.7715,166.703,2.872,11.801,102.8632098
9.772,166.703,2.875,11.801,103.0052655
9.7725,166.703,2.875,11.801,103.0052655
9.773,166.703,2.872,11.804,102.828661
9.7735,166.703,2.872,11.804,102.828661
9.774,166.703,2.872,11.804,102.828661
9.7745,166.703,2.872,11.804,102.828661
9.775,166.703,2.875,11.804,102.9706574
9.7755,166.403,2.875,11.801,103.0052655
9.776,166.403,2.872,11.804,102.828661
9.7765,166.703,2.872,11.801,102.8632098
9.777,166.703,2.872,11.804,102.828661
9.7775,166.104,2.872,11.804,102.828661
9.778,166.703,2.872,11.801,102.8632098
9.7785,166.703,2.872,11.804,102.828661
9.779,166.703,2.872,11.801,102.8632098
9.7795,166.104,2.872,11.801,102.8632098
9.78,166.703,2.875,11.801,103.0052655
9.7805,166.703,2.872,11.801,102.8632098
9.781,166.403,2.872,11.801,102.8632098
9.7815,166.403,2.875,11.801,103.0052655
9.782,166.104,2.875,11.804,102.9706574
9.7825,166.703,2.872,11.801,102.8632098
9.783,166.403,2.872,11.804,102.828661
9.7835,166.403,2.872,11.801,102.8632098
9.784,166.403,2.872,11.801,102.8632098
9.7845,166.403,2.875,11.804,102.9706574
9.785,166.403,2.875,11.801,103.0052655
9.7855,166.403,2.872,11.801,102.8632098
9.786,166.104,2.875,11.801,103.0052655
9.7865,166.403,2.875,11.801,103.0052655
9.787,166.703,2.872,11.804,102.828661
9.7875,166.703,2.875,11.804,102.9706574
9.788,166.104,2.872,11.801,102.8632098
9.7885,166.104,2.872,11.804,102.828661
9.789,166.403,2.875,11.801,103.0052655
9.7895,166.104,2.872,11.801,102.8632098
9.79,165.805,2.872,11.804,102.828661
9.7905,165.805,2.875,11.801,103.0052655
9.791,166.403,2.872,11.804,102.828661
9.7915,166.104,2.872,11.801,102.8632098
9.792,165.805,2.875,11.801,103.0052655
9.7925,165.805,2.872,11.801,102.8632098
9.793,166.104,2.872,11.804,102.828661
9.7935,165.805,2.875,11.801,103.0052655
9.794,165.805,2.872,11.801,102.8632098
9.7945,165.805,2.875,11.804,102.9706574
9.795,166.104,2.875,11.801,103.0052655
9.7955,165.805,2.872,11.801,102.8632098
9.796,165.805,2.872,11.801,102.8632098
9.7965,165.805,2.875,11.804,102.9706574
9.797,165.805,2.875,11.801,103.0052655
9.7975,165.805,2.872,11.801,102.8632098
9.798,165.805,2.875,11.801,103.0052655
9.7985,165.506,2.872,11.801,102.8632098
9.799,165.805,2.872,11.804,102.828661
9.7995,165.805,2.875,11.801,103.0052655
9.8,165.805,2.872,11.804,102.828661
9.8005,165.805,2.872,11.804,102.828661
9.801,165.805,2.872,11.801,102.8632098
9.8015,166.104,2.872,11.801,102.8632098
9.802,165.506,2.872,11.801,102.8632098
9.8025,165.506,2.872,11.801,102.8632098
9.803,165.506,2.872,11.801,102.8632098
9.8035,165.805,2.872,11.804,102.828661
9.804,165.805,2.875,11.804,102.9706574
9.8045,165.506,2.872,11.804,102.828661
9.805,165.506,2.872,11.804,102.828661
9.8055,165.805,2.875,11.801,103.0052655
9.806,165.805,2.872,11.801,102.8632098
9.8065,165.506,2.872,11.801,102.8632098
9.807,165.805,2.872,11.801,102.8632098
9.8075,165.206,2.875,11.804,102.9706574
9.808,165.506,2.872,11.801,102.8632098
9.8085,165.506,2.872,11.804,102.828661
9.809,165.206,2.872,11.804,102.828661
9.8095,165.506,2.875,11.801,103.0052655
9.81,165.506,2.872,11.804,102.828661
9.8105,165.506,2.875,11.801,103.0052655
9.811,165.206,2.875,11.804,102.9706574
9.8115,165.206,2.872,11.801,102.8632098
9.812,165.506,2.875,11.801,103.0052655
9.8125,165.506,2.877,11.801,103.1000224
9.813,165.206,2.875,11.804,102.9706574
9.8135,165.206,2.875,11.801,103.0052655
9.814,165.506,2.877,11.804,103.0653747
9.8145,165.506,2.875,11.801,103.0052655
9.815,165.206,2.875,11.801,103.0052655
9.8155,165.206,2.875,11.801,103.0052655
9.816,165.206,2.872,11.804,102.828661
9.8165,165.206,2.875,11.804,102.9706574
9.817,165.206,2.882,11.801,103.3371006
9.8175,165.206,2.902,11.801,104.2880773
9.818,165.206,2.887,11.804,103.5395985
9.8185,165.206,2.885,11.801,103.4794751
9.819,165.206,2.882,11.804,103.3023537
9.8195,165.206,2.904,11.801,104.3834101
9.82,165.206,2.914,11.804,104.8253318
9.8205,165.206,2.924,11.801,105.339101
9.821,165.206,2.924,11.801,105.339101
9.8215,165.206,2.924,11.801,105.339101
9.822,165.206,2.921,11.801,105.195473
9.8225,165.206,2.924,11.801,105.339101
9.823,165.206,2.929,11.801,105.578697
9.8235,164.907,2.924,11.801,105.339101
9.824,165.206,2.924,11.801,105.339101
9.8245,165.206,2.924,11.804,105.3035135
9.825,164.907,2.924,11.804,105.3035135
9.8255,164.907,2.929,11.804,105.5430085
9.826,165.206,2.929,11.801,105.578697
9.8265,165.206,2.931,11.804,105.638882
9.827,164.907,2.929,11.801,105.578697
9.8275,164.907,2.929,11.804,105.5430085
9.828,164.907,2.929,11.804,105.5430085
9.8285,165.206,2.929,11.801,105.578697
9.829,165.206,2.931,11.804,105.638882
9.8295,164.907,2.926,11.801,105.434907
9.83,164.907,2.931,11.801,105.674611
9.8305,164.907,2.931,11.804,105.638882
9.831,165.206,2.929,11.804,105.5430085
9.8315,164.907,2.929,11.801,105.578697
9.832,164.907,2.929,11.801,105.578697
9.8325,164.907,2.929,11.804,105.5430085
9.833,165.206,2.929,11.804,105.5430085
9.8335,164.907,2.931,11.801,105.674611
9.834,164.608,2.929,11.801,105.578697
9.8345,164.608,2.929,11.804,105.5430085
9.835,164.907,2.931,11.804,105.638882
9.8355,164.608,2.929,11.801,105.578697
9.836,164.608,2.929,11.804,105.5430085
9.8365,164.608,2.931,11.801,105.674611
9.837,164.907,2.931,11.804,105.638882
9.8375,164.907,2.929,11.804,105.5430085
9.838,164.308,2.929,11.801,105.578697
9.8385,164.308,2.929,11.801,105.578697
9.839,165.206,2.929,11.804,105.5430085
9.8395,164.608,2.929,11.801,105.578697
9.84,164.308,2.931,11.801,105.674611
9.8405,164.308,2.931,11.801,105.674611
9.841,164.907,2.931,11.804,105.638882
9.8415,164.608,2.929,11.804,105.5430085
9.842,164.009,2.929,11.801,105.578697
9.8425,164.308,2.931,11.801,105.674611
9.843,164.907,2.931,11.804,105.638882
9.8435,164.608,2.926,11.801,105.434907
9.844,164.308,2.929,11.801,105.578697
9.8445,164.308,2.929,11.804,105.5430085
9.845,164.308,2.931,11.801,105.674611
9.8455,164.907,2.929,11.801,105.578697
9.846,164.308,2.929,11.801,105.578697
9.8465,164.009,2.929,11.801,105.578697
9.847,164.308,2.929,11.801,105.578697
9.8475,164.608,2.929,11.801,105.578697
9.848,164.009,2.929,11.804,105.5430085
9.8485,164.009,2.929,11.804,105.5430085
9.849,164.009,2.929,11.801,105.578697
9.8495,164.907,2.929,11.804,105.5430085
9.85,164.308,2.929,11.801,105.578697
9.8505,164.009,2.929,11.804,105.5430085
